article_id,article_title,section_id,section_title,article_section
1860,Type 1 diabetes,4932496,When to Contact a Medical Professional,"<p>Call 911 if you have:</p><ul><li>Chest pain or pressure, shortness of breath, or other signs of angina</li><li>Loss of consciousness</li><li>Seizures</li></ul><p>Call your health care provider or go to the emergency room if you have symptoms of diabetic ketoacidosis.</p><p>Also call your doctor if you have:</p><ul><li>Blood sugar levels that are higher than the goals you and your doctor have set</li><li>Numbness, tingling, or pain in your feet or legs</li><li>Problems with your eyesight</li><li>Sores or infections on your feet</li><li>Symptoms that your blood sugar is getting too low (feeling weak or tired, trembling, sweating, feeling irritable, having trouble thinking clearly, fast heartbeat, double or blurry vision, feeling uneasy)</li><li>Symptoms that your blood sugar is too high (being very thirsty, having blurry vision, having dry skin, feeling weak or tired, needing to urinate a lot)</li><li>You are having blood sugar readings below 70 mg/dL</li></ul><p>You can treat early signs of hypoglycemia at home by eating sugar or candy, or by taking glucose tablets. If signs of hypoglycemia continue or your blood glucose level stays below 60 mg/dL, go to the hospital emergency room.</p>"
1860,Type 1 diabetes,4932497,Prevention,<p>Type 1 diabetes cannot be prevented. There is no screening test for type 1 diabetes in people who have no symptoms.</p>
1860,Type 1 diabetes,4932498,Alternative Names,<p>Insulin-dependent diabetes; Juvenile onset diabetes; Diabetes - type 1</p>
1860,Type 1 diabetes,4932499,References,"<p>Alemzadeh R, Ali O. Diabetes mellitus. In: Kliegman RM, ed. <em>Kliegman:</em><em>Nelson Textbook of Pediatrics</em>. 19th ed. Philadelphia, Pa: Elsevier Saunders; 2011:chap 583.</p><p>American Diabetes Association. Standards of medical care in diabetes -- 2013. <em>Diabetes Care</em>. 2013;36 Suppl 1:S11-S66.</p><p>Eisenbarth GS, Buse JB. Type 1 diabetes mellitus. In: Melmed S, Polonsky KS, Larsen PR, Kronenberg HM, eds. <em>Williams Textbook of Endocrinology</em>. 12th ed. Philadelphia, Pa: Elsevier Saunders; 2011:chap 32.</p><p>Inzucchi SE, Sherwin RS. Type 1 diabetes mellitus. In: Goldman L, Schafer AI, eds. <em>Goldman's Cecil Medicine</em>. 24th ed. Philadelphia, Pa: Elsevier Saunders; 2011:chap 236.</p>"
1861,Type 2 Diabetes,4932500,_INTRO_,<p>Type 2 diabetes is a lifelong (chronic) disease in which thereis ahigh level of sugar (glucose) in the blood. Type 2 diabetes is the most common form of diabetes.</p>
1861,Type 2 Diabetes,4932501,Causes,"<p>Insulin is a hormone produced in the pancreas by special cells, called beta cells. The pancreas is behind the stomach. Insulin is needed to move blood sugar (glucose) into cells. There, it is stored and later used for energy. </p><p>When you have type 2 diabetes, your fat, liver, and muscle cells do not respond correctly to insulin. This is called insulin resistance. As a result, blood sugar does not get into these cells to be stored for energy.</p><p>When sugar cannot enter cells, a high level of sugar builds up in the blood. This is called hyperglycemia.</p><p>Type 2 diabetes usually occurs slowly over time. Most people with the disease are overweight when they are diagnosed. Increased fat makes it harder for your body to use insulin the correct way.</p><p>Type 2 diabetes can also develop in people who are thin. This is more common in the elderly.</p><p>Family history and genes play a role in type 2 diabetes. Low activity level, poor diet, and excess body weight around the waist increase your chance of getting the disease. </p>"
1861,Type 2 Diabetes,4932502,Symptoms,"<p>People with type 2 diabetes often have no symptoms at first. They may not have symptoms for many years.</p><p>Early symptoms of diabetes may include:</p><ul><li>Bladder, kidney, skin, or other infections that are more frequent or heal slowly</li><li>Fatigue</li><li>Hunger</li><li>Increased thirst</li><li>Increased urination</li></ul><p>The first symptom may also be:</p><ul><li>Blurred vision</li><li>Erectile dysfunction</li><li>Pain or numbness in the feet or hands</li></ul>"
1861,Type 2 Diabetes,4932503,Exams and Tests,"<p>Your health care provider may suspect that you have diabetes if your blood sugar level is higher than 200 mg/dL. To confirm the diagnosis, one or more of the following tests must be done.</p><p>Diabetes blood tests:</p><ul><li>Fasting blood glucose level -- diabetes is diagnosed if it is higher than 126 mg/dL two times</li><li>Hemoglobin A1C test --Diabetes: 6.5% or higher  </li><li>Oral glucose tolerance test -- diabetes is diagnosed if glucose level is higher than 200 mg/dL 2 hours after drinking a special sugar drink</li></ul><p>Diabetes screening is recommended for:</p><ul><li>Overweight children who have other risk factors for diabetes, starting at age 10 and repeated every 2 years</li><li>Overweight adults (BMI greater than 25) who have other risk factors</li><li>Adults over age 45 every 3 years</li></ul><p>If you have been diagnosed with type 2 diabetes, youneed to work closely with your health care provider. You will likely need to see your provider every 3 months. At these visits, you can expect your provider to do the following:</p><ul><li>Check your blood pressure</li><li>Check the skin and bones on your feet and legs</li><li>Check if your feet are becoming numb</li><li>Examine the back part of the eye with a special lighted instrument</li></ul><p>The following tests will help you and your doctor monitor your diabetes and prevent problems:</p><ul><li>Have your blood pressure checked at least every year (blood pressure goals should be 140/80 mm/Hg or lower).</li><li>Have your A1C test (hemoglobin A1C) every 6 months if your diabetes is well controlled; otherwise every 3 months.</li><li>Have your cholesterol and triglyceride levels checked yearly (aim for LDL levels below 70-100 mg/dL).</li><li>Get yearly tests to make sure your kidneys are working well (microalbuminuria and serum creatinine).</li><li>Visit your eye doctor at least once a year, or more often if you have signs of diabetic eye disease.</li><li>See the dentist every 6 months for a thorough dental cleaning and exam. Make sure your dentist and hygienist know that you have diabetes.</li></ul>"
1861,Type 2 Diabetes,4932504,Treatment,"<p>The goal of treatment at first is to lower your high blood glucose levels. Long-term goals are to prevent problems from diabetes.</p><p>The most important way totreat and managetype 2 diabetes isactivity and nutrition.</p><p>LEARN THESE SKILLS</p><p>Learning diabetes management skills will help you live well with diabetes. These skills help prevent healthproblems and the need for medical care. Skills include:</p><ul><li>How to test and record your blood glucose</li><li>What to eat and when</li><li>How to take medications, if needed</li><li>How to recognize and treat low and high blood sugar</li><li>How to handle sick days</li><li>Where to buy diabetes supplies and how to store them </li></ul><p>It may take several months to learn these skills. Keep learning about diabetes, its complications, and how to control and live with the disease. Stay up-to-date on new research and treatments.</p><p>MANAGING YOUR BLOOD SUGAR</p><p>Checking your blood sugar levelsyourself and writing down the results tells you how well you are managing your diabetes. Talk to your doctor and diabetes educator about how often to check.</p><p>To check your blood sugar level, you use a device called a glucose meter. Usually, you prick your finger with a small needle called a lancet. This gives you a tiny drop of blood. You place the blood on a test strip and put the strip into the meter. The meter gives you a reading that tells you the level of your blood sugar.</p><p>Yourhealth care provider or diabetes educator will help set up a testing schedule for you. Your doctor will help you seta target range for your blood sugar numbers. Keep these factors in mind:</p><ul><li>Most people with type 2 diabetes only need to check their blood sugar once or twice a day.</li><li>If your blood sugar level isunder control, you may only need to checkit a few times a week.</li><li>You may test yourself when you wake up, before meals, and at bedtime.</li><li>You may need to test more often when you are sick or under stress. </li></ul><p>Keep a record of your blood sugar for yourself and your health care provider. Based on your numbers, changes may need to be made to your meals, activity or medicines to keep your blood sugar level in the right range. </p><p>DIET AND WEIGHT CONTROL</p><p>Work closely with your doctor, nurse, and dietitian to learn how much fat, protein, and carbohydrates you need in your diet. Your meal plans should fit your lifestyle and habits and should include foods that you like.</p><p>Managing your weight and having a well-balanced diet are important. Some people with type 2 diabetes can stop taking medicines after losing weight. This does not mean that their diabetes is cured. They still have diabetes.</p><p>Very obese patients whose diabetes is not well managed with diet and medicine may consider weight loss (bariatric) surgery.</p><p>REGULAR PHYSICAL ACTIVITY</p><p>Regularactivity is important for everyone. It is even more importantwhen you have diabetes. Reasons why exercise is good for your health:</p><ul><li>Lowers your blood sugar level without medicine</li><li>Burns extra calories and fat to help manage your weight</li><li>Improves blood flow and blood pressure</li><li>Increases your energy level</li><li>Improves your ability to handle stress</li></ul><p>Talk to your health care provider before starting any exercise program. People with type 2 diabetes may need to take special steps before, during, and after physical activity or exercise.</p><p>MEDICATIONS TO TREAT DIABETES</p><p>If diet and exercise do not help keep your blood sugar at normal or near-normal levels, your doctor may prescribe medication. Since these drugs help lower your blood sugar levels in different ways, your doctor may have you take more than one drug.</p><p>Some of the most common types of medication are listed below. They are taken by mouth or injection.</p><ul><li>Alpha-glucosidase inhibitors </li><li>Biguanides</li><li>DPP IV inhibitors</li><li>Injectable medicines </li><li>Meglitinides </li><li>Sulfonylureas </li><li>Thiazolidinediones </li></ul><p>You may need to take insulin if your blood sugar cannot be controlled with any of the above medicines. Insulin must be injected under the skin using a syringe, insulin pen, or pump. It cannot be taken by mouth because the acid in the stomach destroys insulin.</p><p>PREVENTING COMPLICATIONS</p><p>Your doctor may prescribe medicines or other treatments to reduce your chance of developing eye disease, kidney disease, and other conditions that are common in people with diabetes. These conditions are called complications of diabetes.</p><p>FOOT CARE</p><p>People with diabetes are more likely than those without diabetesto have foot problems. Diabetes damages thenerves.This can make you less able to feel pressure on the foot. You many not notice a foot injury until you get a severe infection.</p><p>Diabetes can also damage blood vessels. Small sores or breaks in the skin may become deeper skin sores (ulcers). The affected limb may need to be amputated if these skin ulcers do not heal or become larger, deeper or infected.</p><p>To prevent problems with your feet:</p><ul><li>Stop smoking if you smoke.</li><li>Improve control of your blood sugar.</li><li>Get a foot exam by your health care provider at least twice a year and learnif you have nerve damage.</li><li>Check and care for your feet every day. This is very important when you already have nerve or blood vessel damage or foot problems. </li><li>Make sure you wear the right kind of shoes. Ask your health care provider what is right for you.</li></ul>"
1861,Type 2 Diabetes,4932505,Support Groups,<p>There are many diabetes resources that can help you understand more about type 2 diabetes.You can also learn ways to manage your condition so you can live well with diabetes.</p>
1861,Type 2 Diabetes,4932506,Outlook (Prognosis),"<p>Diabetes is a lifelong disease and there is no cure.</p><p>Some people with type 2 diabetes no longer need medicine if they lose weight and become more active. When they reach their ideal weight, their body's own insulin and a healthy diet can control their blood sugar level.</p>"
1861,Type 2 Diabetes,4932507,Possible Complications,"<p>After many years, diabetes can lead to serious problems:</p><ul><li>You could have eye problems, including trouble seeing (especially at night), and light sensitivity. You could become blind.</li><li>Your feet and skin can develop sores and infections. After a long time, your foot or leg may need to be amputated. Infection can also cause pain and itching in other parts of the body.</li><li>Diabetes may make it harder to control your blood pressure and cholesterol. This can lead to a heart attack, stroke, and other problems. It can become harder for blood to flow to your legs and feet.</li><li>Nerves in your body can get damaged, causing pain, tingling, and numbness.</li><li>Because of nerve damage, you could have problems digesting the food you eat. You could feel weakness or have trouble going to the bathroom. Nerve damage can make it harder for men to have an erection.</li><li>High blood sugar and other problems can lead to kidney damage. Your kidneys may not work as well as they used to. They may even stop working so that you need dialysis or a kidney transplant.</li></ul>"
1861,Type 2 Diabetes,4932508,When to Contact a Medical Professional,"<p>Call 911 right away if you have:</p><ul><li>Chest pain or pressure</li><li>Fainting or unconsciousness</li><li>Seizure</li><li>Shortness of breath</li></ul><p>These symptoms can quickly get worse and become emergency conditions (such as convulsions or hypoglycemic coma).</p><p>Also call your doctor if you have:</p><ul><li>Numbness, tingling, or pain in your feet or legs</li><li>Problems with your eyesight</li><li>Sores or infections on your feet</li><li>Symptoms of high blood sugar (being very thirsty, having blurry vision, having dry skin, feeling weak or tired, needing to urinate a lot)</li><li>Symptoms of low blood sugar (feeling weak or tired, trembling, sweating, feeling irritable, having trouble thinking clearly, fast heartbeat, double or blurry vision, feeling uneasy)</li></ul>"
1861,Type 2 Diabetes,4932509,Prevention,<p>You can help prevent type 2 diabetes by keeping a healthy body weight and an active lifestyle.</p>
1861,Type 2 Diabetes,4932510,Alternative Names,<p>Noninsulin-dependent diabetes; Diabetes - type 2; Adult-onset diabetes</p>
1861,Type 2 Diabetes,4932511,References,"<p>American Diabetes Association. Standards of medical care in diabetes -- 2013. <em>Diabetes Care</em>. 2013;36 Suppl 1:S11-S66.</p><p>Eisenbarth GS, Polonsky KS, Buse JB. Type 2 diabetes mellitus. In: Melmed S, Polonsky KS, Larsen PR, Kronenberg HM, eds. <em>Williams Textbook of Endocrinology</em>. 12th ed. Philadelphia, Pa.: Elsevier Saunders; 2011: chap 31.</p><p>Inzucchi SE, Sherwin RS. Type 2 diabetes mellitus. In: Goldman L, Schafer AI, eds. <em>Goldman's Cecil Medicine</em>. 24th ed. Philadelphia, Pa.: Elsevier Saunders; 2011:chap 237.</p><p>Pories WJ, Mehaffy JH, Staton KM. The surgical treatment of type two diabetes mellitus. <em>Surg Clin North Am</em>. 2011;91:821-836.</p>"
1862,Diabetes Insipidus,4932512,_INTRO_,"<p>Diabetes insipidus (DI) causes frequent urination. You become extremely thirsty, so you drink. Then you urinate. This cycle can keep you from sleeping or even make you wet the bed. Your body produces lots of urine that is almost all water.</p><p>DI is different from diabetes mellitus (DM), which involves insulin problems and high blood sugar. The symptoms can be similar. However, DI is related to how your kidneys handle fluids. It's much less common than DM. Urine and blood tests can show which one you have.</p><p>Usually, DI is caused by a problem with your pituitary gland or your kidneys. Treatment depends on the cause of the problem.  Medicines can often help.</p><p>NIH: National Institute of Diabetes and Digestive and Kidney Diseases</p>"
1864,Diabetes insipidus,4932523,_INTRO_,<p>Diabetes insipidus is an uncommon condition in which the kidneys are unable to prevent the excretion of water.</p>
1864,Diabetes insipidus,4932524,Causes,"<p>During the day, your kidneys filter all your blood many times. Normally, most of the water is reabsorbed, and only a small amount of concentrated urine is excreted. DI occurs when the kidneys cannot concentrate the urine normally, and a large amount of dilute urine is excreted. </p><p>The amount of water excreted in the urine is controlled by antidiuretic hormone (ADH). ADH is also called vasopressin. ADH is produced in a part of the brain called the hypothalamus. It is then stored and released from the pituitary gland. This is a small gland at the base of the brain.</p><p>DI caused by a lack of ADH is called central diabetes insipidus. When DI is caused by a failure of the kidneys to respond to ADH, the condition is called nephrogenic diabetes insipidus.</p><p>Central diabetes insipidus can be caused by damage to the hypothalamus or pituitary gland as a result of:</p><ul><li>Genetic problems</li><li>Head injury</li><li>Infection</li><li>Loss of blood supply to the gland</li><li>Surgery</li><li>Tumor </li></ul><p>Nephrogenic DI involves a defect in the kidneys. As a result, the kidneys do not respond to ADH. Like central DI, nephrogenic DI is very rare. Nephrogenic DI may be caused by:</p><ul><li>Certain drugs (such as lithium)</li><li>Genetic problems</li><li>High level of calcium in the body (hypercalcemia)</li><li>Kidney disease (such as polycystic kidney disease) </li></ul>"
1864,Diabetes insipidus,4932525,Symptoms,"<p>Symptoms of DI include: </p><ul><li>Excessive thirst that may be intense or uncontrollable, usually with the need to drink large amounts of water or craving for ice water</li><li>Excessive urine volume</li><li>Excessive urination, often needing to urinate every hour throughout the day and night </li></ul>"
1864,Diabetes insipidus,4932526,Exams and Tests,<p>The health care provider will ask about your medical history and symptoms.</p><p>Tests that may be ordered include:</p><ul><li>Blood sodium and osmolarity</li><li>Desmopressin (DDAVP) challenge</li><li>MRI of the head</li><li>Urinalysis</li><li>Urine concentration</li><li>Urine output </li></ul>
1864,Diabetes insipidus,4932527,Treatment,"<p>The cause of the underlying condition will be treated when possible.</p><p>Central diabetes insipidus may be controlled with vasopressin (desmopressin, DDAVP). You take vasopressin as either an injection, a nasal spray, or tablets.</p><p>If nephrogenic DI is caused by medication, stopping the medication may help restore normal kidney function. But with some medications, such as lithium, after many years of use, nephrogenic DI can be permanent.</p><p>Hereditary nephrogenic DI and lithium-induced nephrogenic DI are treated by drinking enough fluids to match urine output. Medicines that lower urine output also need to be taken. </p><p>Nephrogenic DI is treated with anti-inflammatory medicines and diuretics (water pills).</p>"
1864,Diabetes insipidus,4932528,Outlook (Prognosis),"<p>Outcome depends on the underlying disorder. If treated, diabetes insipidus does not cause severe problems or result in early death.</p>"
1864,Diabetes insipidus,4932529,Possible Complications,"<p>If your body's thirst control is normal and you drink enough fluids, there are no significant effects on body fluid or salt balance.</p><p>Not drinking enough fluids can lead to dehydration and electrolyte imbalance.</p><p>If DI is treated with vasopressin and your body's thirst control is not normal, drinking more fluids than your body needs can cause dangerous electrolyte imbalance. </p>"
1864,Diabetes insipidus,4932530,When to Contact a Medical Professional,"<p>Call your health care provider if you develop symptoms of diabetes insipidus.</p><p>If you have diabetes insipidus, contact your health care provider if frequent urination or extreme thirst return.</p>"
1864,Diabetes insipidus,4932531,References,"<p>Robinson AL, Verbalis JG. Posterior pituitary. In: Melmed S, Polonsky KS, Larsen PR, Kronenberg HM, eds. <em>Williams Textbook of Endocrinology.</em> 12th ed. Philadelphia, Pa: Elsevier Saunders; 2011:chap 10.</p><p>Verbalis JG. Disorders of water balance. In: Taal MW, Chertow GM, Marsden PA, et al., eds. <em>Brenner and Rector's The Kidney</em>. 9th ed. Philadelphia, Pa: Elsevier Saunders; 2011:chap 15.</p>"
1865,Diabetes insipidus - central,4932532,_INTRO_,<p>Central diabetes insipidus is a rare condition that involves extreme thirst and excessive urination. </p>
1865,Diabetes insipidus - central,4932533,Causes,"<p>Central diabetes insipidus occurs when the body has a lower than normal amount of antidiuretic hormone (ADH). ADH is also called vasopressin. ADH is produced in a part of the brain called the hypothalamus. It is then stored and released from the pituitary gland. This is a small gland at the base of the brain.</p><p>ADH controls the amount of water excreted in urine. Without ADH, the kidneys do not work properly to keep enough water in the body. The result is a rapid loss of water from the body in the form of dilute urine. This results in the need to drink large amounts of water due to extreme thirst and to make up for excessive water loss in the urine (as much as 4 gallons a day).</p><p>The reduced level of ADH may be caused by damage to the hypothalamus or pituitary gland. This damage may be due to surgery, infection, inflammation, tumor, or injury to the brain.</p><p>Sometimes the cause is unknown. In rare cases, central diabetes insipidus is caused by a genetic problem.</p>"
1865,Diabetes insipidus - central,4932534,Symptoms,"<p>Symptoms of central diabetes insipidus include:</p><ul><li>Increased urine production</li><li>Excessive thirst</li><li>Confusion and changes in alertness due to dehydration and higher than normal sodium level in the body, if the person is unable to drink </li></ul>"
1865,Diabetes insipidus - central,4932535,Exams and Tests,<p>The health care provider will ask about your medical history and symptoms.</p><p>Tests that may be ordered include:</p><ul><li>Blood sodium and osmolarity</li><li>Desmopressin (DDAVP) challenge</li><li>MRI of the head</li><li>Urinalysis</li><li>Urine concentration </li><li>Urine output</li></ul>
1865,Diabetes insipidus - central,4932536,Treatment,"<p>The cause of the underlying condition will be treated.</p><p>Vasopressin (desmopressin, DDAVP) is given either as a nasal spray, tablets, or injections. This controls urine output and fluid balance and prevents dehydration.</p><p>In mild cases, drinking more water may be all that is needed. If the body's thirst control is not working (for example, if the hypothalamus is damaged), a prescription for a certain amount of water intake may also be needed to ensure proper hydration.</p>"
1865,Diabetes insipidus - central,4932537,Outlook (Prognosis),"<p>Outcome depends on the cause. If treated, central diabetes insipidus usually does not cause severe problems or result in early death.</p>"
1865,Diabetes insipidus - central,4932538,Possible Complications,"<p>Not drinking enough fluids can lead to dehydration and electrolyte imbalance.</p><p>When taking vasopressin and your body's thirst control is not normal, drinking more fluids than your body needs can cause dangerous electrolyte imbalance. </p>"
1865,Diabetes insipidus - central,4932539,When to Contact a Medical Professional,"<p>Call your health care provider if you develop symptoms of central diabetes insipidus.</p><p>If you have central diabetes insipidus, contact your health care provider if frequent urination or extreme thirst return.</p>"
1865,Diabetes insipidus - central,4932540,Prevention,"<p>Many of the cases may not be preventable. Prompt treatment of infections, tumors, and injuries may reduce risk.</p>"
1865,Diabetes insipidus - central,4932541,Alternative Names,<p>Central diabetes insipidus</p>
1865,Diabetes insipidus - central,4932542,References,"<p>Robinson AL, Verbalis JG. Posterior Pituitary. In: Melmed S, Polonsky KS, Larsen PR, Kronenberg HM, eds. <em>Williams Textbook of Endocrinology.</em> 12th ed. Philadelphia, Pa: Elsevier Saunders; 2011:chap 10.</p><p>Verbalis JG. Disorders of water balance. In: Taal MW, Chertow GM, Marsden PA, et al., eds. <em>Brenner and Rector's The Kidney</em>. 9th ed. Philadelphia, Pa: Elsevier Saunders; 2011:chap 15.</p>"
1866,Diabetes insipidus - nephrogenic,4932543,_INTRO_,"<p>Nephrogenic diabetes insipidus is a disorder in which a defect in the small tubes (tubules) in the kidneys causes a person to pass a large amount of urine. The tubules normally allow water to be removed from the kidney and returned into the blood, without leaking into the urine.</p><p>See also: Diabetes insipidus - central</p>"
1866,Diabetes insipidus - nephrogenic,4932544,Causes,"<p>Nephrogenic diabetes insipidus (NDI) occurs when the kidney tubules do not respond to a chemical in the body called antidiuretic hormone (ADH), also called vasopressin. ADH normally tells the kidneys to make the urine more concentrated.</p><p>As a result of the defect, the kidneys release an excessive amount of water into the urine, producing a large quantity of very dilute urine. This makes you produce large amounts of urine.</p><p>NDI is rare. Congenital diabetes insipidus is present at birth as a result of defect passed down through families that usually affects men. However, women can pass the gene on to their children.</p><p>Most commonly, NDI develops because of other reasons. This is called an acquired disorder. Factors that can trigger the acquired form of this condition include:</p><ul><li>Blockage in the urinary tract</li><li>High calcium levels</li><li>Low potassium levels</li><li>Use of certain drugs (lithium, demeclocycline, amphotericin B)</li></ul>"
1866,Diabetes insipidus - nephrogenic,4932546,Exams and Tests,"<p>A physical exam may reveal:</p><ul><li>Low blood pressure</li><li>Rapid pulse</li><li>Shock</li><li>Signs of dehydration</li></ul><p>Testing may reveal:</p><ul><li>High serum osmolality</li><li>High urine output, regardless of how many fluids you drink</li><li>Kidneys don't concentrate urine when the person is given ADH</li><li>Low urine osmolality</li><li>Normal or high ADH levels</li></ul><p>Other tests that may be done include:</p><ul><li>Serum sodium</li><li>Urine 24 hour volume</li><li>Urine concentration test</li><li>Urine specific gravity</li></ul>"
1866,Diabetes insipidus - nephrogenic,4932547,Treatment,"<p>The goal of treatment is to control the body's fluid levels. Patients will be given a large amount of fluids. The amount of fluids given should be about equal to the amount of urine produced.</p><p>If the condition is due to a certain medication, stopping the medicine may improve symptoms. Never stop taking any medication without first talking to your doctor.</p><p>A medicine called hydrochlorothiazide may improve symptoms. This may be used alone or in combination with other medications, including amiloride or indomethacin. Although hydrochlorothiazide is a diuretic (these medications are usually used to increase urine output), in certain cases it can actually reduce urine output for people with NDI .</p>"
1866,Diabetes insipidus - nephrogenic,4932548,Outlook (Prognosis),"<p>If a person drinks enough fluids, this condition has no significant effects on the fluid or electrolyte balance of the body. But you will need to drink a lot of water and other fluids.</p><p>If the person does not drink enough fluids, high urine output may cause dehydration and high levels of sodium in the blood. </p><p>NDI that is present at birth is a long-term condition requiring lifelong treatment.</p>"
1866,Diabetes insipidus - nephrogenic,4932549,Possible Complications,<ul><li>Dilation of the ureters and bladder</li><li>High blood sodium (hypernatremia)</li><li>Severe dehydration</li><li>Shock</li></ul>
1866,Diabetes insipidus - nephrogenic,4932550,When to Contact a Medical Professional,<p>Call your health care provider if you have symptoms of this disorder.</p>
1866,Diabetes insipidus - nephrogenic,4932551,Prevention,<p>There is no known way to prevent congenital nephrogenic diabetes insipidus.</p><p>Treating the disorders that can lead to the acquired form of the condition may prevent it from developing in some cases. Medications should only be used under the supervision of the health care provider.</p>
1866,Diabetes insipidus - nephrogenic,4932552,Alternative Names,<p>Nephrogenic diabetes insipidus; Acquired nephrogenic diabetes insipidus; Congenital diabetes insipidus</p>
1866,Diabetes insipidus - nephrogenic,4932553,References,"<p>Verbalis JG. Posterior pituitary. In: Goldman L, Schafer AI, eds. <em>Cecil Medicine</em>. 24th ed. Philadelphia, PA: Saunders Elsevier; 2011:chap 232.</p>"
